id;x;y;z;zoneid;zonename;ap1;ap2;ap3;ap4;ap5;ap6;ap7;ap8;ap9;ap10;ap11;ap12;ap13;ap14;ap15;ap16;ap17;ap18;ap19;ap20;ap21;ap22;ap23;ap24;ap25;ap26;ap27;ap28;ap29;ap30;ap31;ap32
d4f1382d-0ab6-426d-ba1e-2e8720a2608a;22.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-82.0;;-83.0;;;-60.0;;-81.0;;-87.0;-65.0;;;-86.0;;;;-88.0;;;;;;;;;;-87.0;;;
b655b725-3284-4db7-84cf-fca2470003a6;12.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-87.0;;;;;-67.0;;-78.0;-66.0;-55.0;-35.0;;;-86.0;-81.0;-84.0;-84.0;;;-82.0;-83.0;;;;;;;;;;
23510506-3fe1-4e7d-8971-64d7ed88e107;18.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-72.0;;;;;-49.0;;-79.0;-89.0;-82.0;-61.0;;;;-82.0;;;;;;;;;;;;;;;;
642d8e74-c77d-452d-9c65-97dbef209f18;7.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-85.0;;;;;-74.0;;-76.0;-60.0;-52.0;-50.0;;;;-83.0;-79.0;-79.0;;;-80.0;-81.0;;;;;-83.0;;;;;
e8ad04ea-c5b5-403c-9a2e-79f3fa5ab2b5;18.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-75.0;;-91.0;;;-61.0;;-69.0;-77.0;-73.0;-46.0;;;;;;;;;;;;;;;;;;;;
74b4e1f6-26fc-4f32-878f-d752e717a018;8.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-87.0;;;;;-70.0;;-80.0;-78.0;-58.0;-53.0;;;;-86.0;-86.0;-86.0;;;-78.0;-77.0;;;;;-87.0;;;;;
7ec3bab6-01eb-4cb9-a118-9f88e07c1919;19.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-86.0;-84.0;;;;;-68.0;;-79.0;-84.0;-80.0;-58.0;;;-91.0;;;;;;;;;;;;;;;;;
4d731711-3d1d-4822-b790-1fa9c5df69df;29.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-88.0;;-83.0;;;-71.0;-85.0;-49.0;-84.0;-82.0;-60.0;;;-86.0;;;;-66.0;-65.0;;;;;;;;;;;;
2f59fb33-c691-4d6b-9edc-f629b796a9ac;5.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-89.0;;;;;-82.0;;-81.0;-78.0;-62.0;-62.0;;;-91.0;-89.0;-87.0;-87.0;;;;-85.0;;;;;-81.0;;;;;
1077ceb7-169a-4b14-8503-6baadafcf375;16.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-81.0;;;;;-65.0;;-78.0;-70.0;-69.0;-47.0;;;-84.0;-81.0;-85.0;-85.0;;;;;;;;;;;;;;
a656fb8c-25c7-4a8c-b121-cdefc9ac2812;27.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;;;-73.0;;-86.0;-71.0;;;-85.0;;;;;;;;;;;;;;;;;
2cb2743d-64aa-480d-9d91-f3712736edc8;19.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-83.0;;-92.0;;;-60.0;;-84.0;;-88.0;-59.0;;;;;;;;;;;;;;;;;;;;
34116d5a-ef81-49a4-b32a-b8a2c8666732;23.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-79.0;-77.0;;-70.0;;;-66.0;;-67.0;;-92.0;-71.0;;;-81.0;;;;-85.0;-88.0;;;;;;;;;;;;
b54a90fd-7dce-4bc6-87df-2bec2da50860;5.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-87.0;;;;-56.0;-73.0;;;;;-88.0;-88.0;;;;;;;;;;;;;;
6009e842-c358-4c9f-8d23-f10af4e73f54;26.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-82.0;-84.0;;-68.0;;;-63.0;;-65.0;;-80.0;-66.0;;;-84.0;;;;-84.0;-82.0;;;;;;;;;;;;
6aaf8561-52cd-490a-824a-3ae8a8f31866;3.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-81.0;;-88.0;;-61.0;-62.0;;;;;-87.0;-88.0;;;;;;;;;;;;;;
8cd3b488-958f-4f19-bd40-5abdcfa029e8;2.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-84.0;;-82.0;-71.0;-62.0;-65.0;;;-92.0;;-84.0;-85.0;;;;;;;;;-91.0;;;;;
b48dc8a1-05d8-4130-bdb6-f0402c5518dd;25.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-81.0;;-68.0;;;-69.0;;;;;;;-88.0;;;;;;;;;;;;;
691e7ee0-7645-42ff-8dfa-470e1633ab4c;10.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-93.0;;;;;-75.0;;-84.0;-76.0;-68.0;-47.0;;;;-92.0;-88.0;-91.0;;;;;;;;;;;;;;
af714d1c-fd08-4105-b375-3044e9cf4b5c;23.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-93.0;;-88.0;;;-75.0;;-80.0;;-87.0;-63.0;;;;;;;-89.0;;;;;;;;;;;;;
99c4b481-29e7-44de-b9a2-c46941d9f191;9.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-88.0;-85.0;;;;;-68.0;;-78.0;-63.0;-63.0;-48.0;;;;-83.0;-84.0;-85.0;;;-82.0;-83.0;;;;;;;;;;
b80b27d6-6bab-44d9-af7e-b1cc8e63b023;28.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-86.0;-85.0;;-63.0;;;-59.0;;-57.0;-79.0;-83.0;-63.0;;;-80.0;;;;-81.0;-82.0;-88.0;;;;;;;-85.0;;;;
0f8c08cd-79b1-4717-8600-1f64a456f16a;6.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-92.0;;;;;;-84.0;;-86.0;-79.0;-56.0;-64.0;;;;;-86.0;-86.0;;;;;;;;;;;;;;
5c3b1089-e675-4c17-b79f-2b824a86e395;15.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-85.0;-80.0;;;;;-62.0;;-76.0;-85.0;-70.0;-45.0;;;;-83.0;-84.0;-83.0;;;-88.0;-87.0;;;;;;;;;;
99a4854c-f604-435f-bb78-41d7cd6895ab;3.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-82.0;;-80.0;-78.0;-60.0;-60.0;;;;;-85.0;-82.0;;;-89.0;-87.0;;;;;-85.0;;;;;
7fbf9022-59a6-4ae2-9a07-86709055f40b;22.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;-89.0;;;-70.0;;-74.0;-86.0;-87.0;-61.0;;;;;;;;;;;;;;;;;;;;
09e755e8-2a21-48d8-b461-b6e5a0ae190c;9.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-88.0;;;;;-68.0;;-83.0;-69.0;-67.0;-48.0;;;-94.0;;-86.0;-85.0;;;-87.0;-84.0;;;;;;;;;;
c33753c8-0ad8-410b-88b9-4a8bcf81af7f;12.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-83.0;;;;;-68.0;;-85.0;-74.0;-80.0;-42.0;;;;-87.0;;;;;-78.0;;;;;;;;;;;
df52febb-96a5-455c-b285-dec87fb789fe;6.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-91.0;;;;;-73.0;;-79.0;-69.0;-60.0;-54.0;;;;-88.0;-83.0;-84.0;;;-87.0;-86.0;;;;;-85.0;;;;;
dc665068-06ad-40e4-a687-4141200d7179;4.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-85.0;;;-76.0;-66.0;-76.0;;;;;-84.0;;;;;;;;;;;;;;;
4f6cc94c-808c-412d-8efc-26f5e6e6e724;14.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-90.0;-90.0;;;;;-73.0;;-78.0;-85.0;-80.0;-52.0;;;;-85.0;;;;;;;;;;;;;-93.0;;;
1a7902b2-97d2-452e-9eb3-22df1a731df6;6.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-85.0;;-92.0;-82.0;-44.0;-65.0;;;;;-72.0;-72.0;;;;;;;;;-79.0;;;;;
f9f0f625-0261-4f54-b515-d100812a0f6f;8.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-88.0;;;;;-77.0;;-77.0;;-70.0;-55.0;;;;-91.0;-87.0;;;;;;;;;;-87.0;;;;;
6eef2be9-b2e5-4680-9e30-4962fe708be1;2.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-83.0;;;;-75.0;-70.0;;;;;;;;;;;;;;;;;;;;
96fcedbc-a468-45c2-a169-670b035f6618;15.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-77.0;;;;;-61.0;;-79.0;-79.0;-68.0;-45.0;;;;-81.0;-88.0;-88.0;;;;;;;;;;;;;;
f1147560-5f1b-43aa-a2d1-7b7872a55f0c;20.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-70.0;;-81.0;-85.0;-86.0;-68.0;;;;;;;;;;;;;;;;;;;;
e8a6ab06-2ac4-42c8-ad2e-05e9f344f4f6;1.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-86.0;;-86.0;-87.0;-64.0;-72.0;;;;;-85.0;-86.0;;;;;;;;;-94.0;;;;;
fb04906e-91d2-4c88-99be-66667e9b1151;13.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-86.0;;;;;-73.0;;-87.0;-76.0;-78.0;-50.0;;;;-90.0;-89.0;-91.0;;;;;;;;;;;;;;
6dc7a3f7-3986-4f42-9833-2170759cb427;21.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;;;;-84.0;-81.0;;;;;;;;;;;;;;;;;;;;;
330fc957-0115-4530-b53e-7dcb2598e2eb;16.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-76.0;;;;;-63.0;;-77.0;;-69.0;-44.0;;;-85.0;-80.0;-87.0;-87.0;;-89.0;;;;;;;;;;;;
96b1e786-23af-48aa-940d-5e6299afac63;28.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-83.0;-93.0;;-89.0;;;-81.0;;-66.0;-87.0;-87.0;-68.0;;;-80.0;;;;-83.0;-85.0;-89.0;-91.0;;;;;;;;;;
7b315065-e682-4060-93a3-a2c13f6070e1;21.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-76.0;;-80.0;;;-61.0;;-67.0;-88.0;-75.0;-53.0;;;-78.0;;;;-88.0;-85.0;;;;;;;;;;;;
5a6b53a8-d8de-4dc0-867a-e16d3f0c32ec;22.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-89.0;;;;;-75.0;;-74.0;-89.0;-79.0;-59.0;;;-86.0;;;;;;;;;;;;;;;;;
8671a578-4b86-44ea-a04b-2caa03caf5b1;17.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-88.0;-89.0;;;;;-79.0;;-79.0;-87.0;-82.0;-61.0;;;-87.0;;;;;;;;;;;;;;;;;
c317e910-989b-4220-9554-fe2298e55fe1;29.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-77.0;-87.0;;-83.0;;;-73.0;-83.0;-49.0;-83.0;-83.0;-55.0;;;-78.0;;;;-74.0;-73.0;;;;;;;;;;;;
36cd3817-e2e5-4342-bc52-f1026bd343a8;25.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-88.0;;;;;-80.0;;-78.0;;-88.0;-66.0;;;;;;;;;;;;;;;;;;;;
0f0f46e4-f24b-4cf1-9899-77cdda49df0a;24.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-84.0;;-82.0;;;-61.0;;-73.0;;-77.0;-56.0;;;;;;;-82.0;-83.0;;;;;;;;;;;;
f31e1871-75e4-4cd5-9106-30a5b5946283;20.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;-89.0;;;-70.0;;-81.0;;-82.0;-65.0;;;;;;;;;;;;;;;;;;;;
aca934b2-a6cd-4c33-9298-263db77bc666;18.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-84.0;;;;;-70.0;;-83.0;;-82.0;-54.0;;;-87.0;-87.0;;;;;;;;;;;;;;;;
fa3c0c69-223c-41b6-9a4c-6369c295ebbd;24.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-88.0;;;;;-71.0;;-72.0;-92.0;-82.0;-59.0;;;;;;;;;;;;;;;;;;;;
9dfca2b2-0a2d-4a7a-bbaa-5e9081955fec;14.0;8.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-79.0;-79.0;;;;;-53.0;;-74.0;-75.0;-70.0;-48.0;;;;-82.0;;;-85.0;-87.0;;;;;;;-89.0;;;;;
dbfb3f2c-cc6e-4108-954f-eda6764edc64;13.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-80.0;;;;;-61.0;;-76.0;-63.0;-67.0;-36.0;;;;-79.0;-86.0;-85.0;;;-88.0;-86.0;;;;;-82.0;;;;;
fa11fb23-66e3-4116-a5b8-71c5fab7e5d4;8.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;-77.0;;-85.0;-80.0;-56.0;-56.0;;;;-89.0;-86.0;-86.0;;;;;;;;;-75.0;;;;;
51971481-f16c-4d6f-b5fe-0c52efdcbf7a;16.0;7.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;-75.0;;;;;-65.0;;-88.0;-82.0;-83.0;-60.0;;;;-85.0;;;;;;;;;;;;;;;;
76d39a8d-b541-4fdd-ade3-8ad1284b2716;26.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;;;;;;;;;-71.0;;-92.0;-70.0;;;;;;;;;;;;;;;;;;;;
5f65e68d-9815-4b8b-9e05-5d89beff30ce;1.0;9.0;7.6;14fc835a-ee28-4b78-9c59-9ee0f759ce56;2nd Floor East Corridor;-83.0;;;;;;;;-83.0;-74.0;-67.0;-60.0;;;-83.0;;-86.0;-88.0;;;;;;;;;;;;;;
02d7f7a4-7540-474f-8c7a-a269246831f6;14.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-89.0;;;;;-88.0;-84.0;;;;-81.0;-74.0;;;-43.0;-87.0;-89.0;;;-75.0;;;;;;-90.0;;-66.0;;;
3574ad7c-dff9-4748-964f-6896b3708a77;13.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-71.0;;;;;;-78.0;;;;-81.0;-74.0;;;-42.0;;;;;;;;;;;;;-68.0;;;
b5acd2b6-5838-4ed3-b4ed-53fe18378d38;30.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-72.0;;-69.0;;;;;-54.0;-77.0;;;;-79.0;;-92.0;-54.0;;;-70.0;-71.0;;;-86.0;;;;;;-78.0;;;
d0847527-ca96-415d-9b37-9d9df0ad9ca0;25.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-86.0;-82.0;-79.0;;-89.0;;-73.0;-90.0;;;;-80.0;;;-51.0;;;-80.0;-82.0;-86.0;-87.0;;;;;;-86.0;-63.0;;;-92.0
e13c0067-d9bc-4f40-a385-44978863f125;16.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-90.0;-73.0;;;;;-89.0;-83.0;;;-88.0;-82.0;-82.0;;;-55.0;-92.0;-93.0;;;-87.0;-88.0;;;;;-81.0;;-59.0;;;
d102f8ff-1672-42f6-a0fd-d101cdd3cc24;15.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-68.0;;;;;;-89.0;;;;-89.0;-83.0;;;-44.0;;;-85.0;;;;;;;;;;-65.0;;;
ad200edb-9b98-41bf-9f7b-9af05f9e79ba;15.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-79.0;-87.0;;;;;-77.0;;;;-82.0;-80.0;;;-57.0;-85.0;-87.0;;;;;;;;;;;-60.0;;;
a26e8181-f975-49bc-a25b-b80ccc480f84;14.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-72.0;;-80.0;;;;;-56.0;-89.0;;;;;;;-72.0;;;-79.0;-80.0;;;;;;;;-94.0;;;;-85.0
c6bd06ac-2851-498d-88c1-9fdb2ac6c704;10.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-79.0;;;;;;-82.0;;;;-87.0;-76.0;;;-41.0;-81.0;-82.0;;;;;;;;;-84.0;;-73.0;;;
f4e7b9b1-7271-439c-9405-64e108533275;1.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;;;;;;-81.0;;;;;-81.0;;;-62.0;-84.0;-85.0;;;;;;;;;-90.0;;-81.0;;;
352127b6-2920-4a71-a22c-fc70b801ab66;2.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-83.0;-90.0;;;;;;-77.0;;;-94.0;-84.0;-81.0;;;-58.0;-87.0;-88.0;;;;;;;;;-86.0;;-78.0;;;
3fea30ae-859e-4280-b950-3e402c059d09;7.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-89.0;;;;;;-86.0;;;-88.0;;-72.0;;;-53.0;-79.0;-81.0;;;-89.0;-87.0;;;;;;;-77.0;;;
2da3b4a2-0383-48cb-b111-451a7b276e23;4.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;;;;;;-84.0;;;;-84.0;-82.0;;;-51.0;-86.0;-86.0;;;;;;;;;-87.0;;-86.0;;;
6f8119ad-d625-4ba6-bc59-0764256dd23a;22.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-72.0;-89.0;-85.0;;;-83.0;;-74.0;-92.0;;;;-87.0;;;-68.0;;;-82.0;-82.0;;;;;;;;;-65.0;;;-84.0
e58fc037-4896-4ca8-8c34-669117f96f69;10.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-73.0;;;;;;-81.0;;;;-80.0;-73.0;;;-37.0;-87.0;-79.0;;;-86.0;-87.0;;;;;-82.0;;-67.0;;;
e78a894f-0d4f-4a40-9c48-7418d4ed1f53;6.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-92.0;;;;;;-80.0;;;-87.0;-83.0;-74.0;;;-51.0;-78.0;-78.0;;;;;;;;;-85.0;;-82.0;;;
2da8e76a-86a8-4303-bb74-4be84fe19930;16.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-73.0;-86.0;;;;;-77.0;;;-85.0;-86.0;-81.0;;;-57.0;-84.0;-83.0;;;;;;;;;-86.0;;-64.0;;;
47c5099e-b383-4c4f-87cc-b858544147cf;33.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-65.0;;-70.0;;;-83.0;;-68.0;-75.0;;;;-83.0;;;-62.0;;;-78.0;-76.0;;-92.0;-89.0;;;;;;-85.0;;;-83.0
cf84d261-fea9-4ebf-b9a7-88a6bed312f5;18.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-75.0;;;;;-86.0;-74.0;;;;-80.0;-81.0;;;-52.0;;;-82.0;-83.0;;;;;;;;;-59.0;;;
8f0e8ab9-4b07-4f37-9c2d-c96069d3c8a6;19.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-81.0;-88.0;;;-86.0;-87.0;-76.0;;;;;-84.0;;;-63.0;;;;;;;;;;;;;-53.0;;;
379cae2a-28a1-46e9-9816-12522b022e70;28.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;-80.0;-72.0;;;;-70.0;-89.0;;;;;;;-70.0;;;-74.0;-75.0;;;;;;;;;-71.0;;;-81.0
7f26cf63-86b9-4b37-af58-495b1a937b1d;16.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-64.0;-91.0;;;-91.0;-86.0;-76.0;;;;-84.0;-78.0;;;-50.0;-93.0;-93.0;;-89.0;;;;;;;;;-51.0;;;
dad8d2a0-e244-49b1-b359-2e46665bee17;29.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-73.0;-86.0;-81.0;-85.0;;;;-64.0;-83.0;;;;-86.0;;;-61.0;;;-69.0;-69.0;;-84.0;;;;;;;-70.0;;;-89.0
75ff8642-27e3-4d40-a1b9-d30fe1015874;12.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-74.0;;;;;;-81.0;;;;-84.0;-71.0;;;-42.0;-84.0;-85.0;;;-92.0;-92.0;;;;;-85.0;;-69.0;;;
8bdfe58c-f578-4ebe-a50a-d92019efad52;25.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-79.0;-87.0;-80.0;-87.0;;-87.0;;-80.0;-83.0;;;;;;;-49.0;;;-81.0;-71.0;;;;;;;;-92.0;-64.0;;;
0b40f540-6051-40aa-9bbd-63a10d5c3534;32.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;-82.0;;;;;-71.0;-88.0;;;;;;;-70.0;;;-73.0;-70.0;;;;;;;;;-84.0;;;-93.0
47a1bc16-18ee-44e3-9ca8-0eb263643398;28.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-64.0;-87.0;-78.0;-75.0;;;;-66.0;-85.0;;;;;;;-60.0;;;-76.0;-78.0;-92.0;-88.0;;;;;;;-71.0;;;
a3b5bea9-e491-4f19-80da-a19f2ed2af44;31.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;-79.0;;;-86.0;;-74.0;-87.0;;;;-90.0;;;-73.0;;;-80.0;-80.0;;;;;;;;;-85.0;;;-87.0
1955dd62-4121-40ce-a620-849cdaed0131;17.0;8.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-73.0;;;;-93.0;;-77.0;;;;-79.0;-83.0;;;-55.0;;;;;;;;;;;;;-61.0;;;
0c07e70f-18ce-4e0e-8e6f-12fdbb1908b6;17.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-74.0;-92.0;;;;-88.0;-80.0;;;;-86.0;-79.0;;;-58.0;;;-85.0;-88.0;;;;;;;;;-60.0;;;
ef8f45c5-6d84-4e80-9df6-2649a1984796;21.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;;-83.0;-89.0;;;;-71.0;-88.0;;;;;;;-62.0;;;-80.0;-82.0;;;;;;;;;-72.0;;;-91.0
3c51e56e-0de8-4b97-ada8-a684181db980;11.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-77.0;;;;;-89.0;-88.0;;;-86.0;-89.0;-75.0;;;-41.0;-92.0;-75.0;;;;;;;;;-88.0;;-68.0;;;
7f0a116d-a1e6-435f-bb0e-135d1be428f4;7.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-88.0;;;;;;-84.0;;;-88.0;-84.0;-69.0;;;-50.0;-74.0;-75.0;;;;;;;;;-83.0;;-77.0;;;
9d75a351-b3c1-4079-8bf6-ee7a6ac09e7b;26.0;7.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-79.0;-87.0;-80.0;-75.0;;-86.0;;-82.0;;;;;;;;-60.0;;;-79.0;-78.0;;;;;;;;;-68.0;;;-89.0
ea13220f-35b3-4a41-bac6-44de651a1d59;26.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;-76.0;;-79.0;-83.0;;-78.0;;-75.0;;;;;;;;-63.0;;;-84.0;-84.0;;;;;;;;;-78.0;;;
cd807666-5075-42d5-be8a-f687bc7ad578;14.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-74.0;-84.0;;;;;-85.0;;;-92.0;-84.0;-77.0;;;-50.0;-82.0;-82.0;;;;;;;;;-89.0;;-61.0;;;
3f7be2e6-4a64-45d2-9673-027b38dd2b7d;11.0;9.0;1.5;1501dc2f-55e3-44bd-8f15-8c26a8c7410d;Ground Floor East Corridor;;-83.0;-86.0;;;;;-79.0;;;;-85.0;-72.0;;;-40.0;-85.0;-87.0;;;;;;;;;-91.0;;-66.0;;;
