"measId";"measTimestamp";"Position X";" Position Y";"Position Z";"zoneId";"Zonename";"meas X";"meas Y";"meas Z";"gpsLatitude";"gpsLongitude";"gpsAltitude";"N";"109.0";"AIT-L15";"aut-sams-1";"bolyai_E4_floor3";"Bosch_Telemetry";"dd";"doa2";"doa200";"doa203";"doa207";"doa208";"doa6";"EET_3";"FRM";"GEIAKFSZ";"IITAP1";"IITAP1-GUEST";"IITAP2";"IITAP2-GUEST";"IITAP3";"IITAP3-GUEST";"info";"info2";"KEMA10";"kemA4";"KRZ";"library114";"TP-LINK_B2765A";"UPC Wi-Free";"UPC8902044";"wireless";"00:16:53:4C:B1:F9";"00:16:53:4C:B2:02";"00:16:53:4C:B4:EB";"00:16:53:4C:E9:1D";"00:16:53:4C:F2:6A";"00:16:53:4C:F5:2D";"00:16:53:4C:F9:A4";"00:16:53:4C:FA:60";"00:16:53:4C:FA:67";"48:5A:B6:54:35:DC";"6B:C2:26:12:62:60";"DANI 6B:C2:26:12:62:60";"DM06082 48:5A:B6:54:35:DC";"EV3 00:16:53:4C:E9:1D";"EV3 00:16:53:4C:F2:6A";"EV3 00:16:53:4C:FA:60";"EV3 00:16:53:4C:FA:67";"EV3BD 00:16:53:4C:F5:2D";"IZE 00:16:53:4C:B1:F9";"JOE 00:16:53:4C:F9:A4";"MEGAROBOT 00:16:53:4C:B2:02";"MrEv3 00:16:53:4C:B4:EB"
"41191d15-7948-4823-9a8b-2fdf921cbee9";"2016-02-27 16:44:36.0";14.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-1.38748300075531";"-1.0816713571548462";"0.13706617057323456";"null";"null";"null";"null";"-66";"null";"null";"null";"null";"-78";"null";"-85";"null";"-81";"-60";"null";"null";"null";"null";"-73";"-69";"-75";"-80";"-81";"-80";"null";"null";"null";"null";"-79";"null";"-77";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"62798d86-9fef-4fbf-a49b-4b7beb4e7625";"2016-02-27 16:40:51.0";9.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.2599825859069824";"-0.6977750658988953";"0.059928152710199356";"null";"null";"null";"null";"-74";"null";"null";"null";"null";"-92";"null";"null";"-90";"-85";"-70";"null";"null";"null";"-66";"-70";"-73";"-83";"-86";"-79";"-79";"null";"null";"null";"null";"-77";"null";"-86";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
"07adbc6d-9aec-4d4c-9b8c-2dff1bd71a4a";"2016-02-27 16:42:37.0";12.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.27703163027763367";"-0.7392022013664246";"0.06885649263858795";"null";"null";"null";"null";"-57";"null";"null";"null";"null";"-78";"null";"-86";"null";"-84";"-53";"null";"null";"null";"-56";"-76";"-71";"-75";"null";"-67";"-67";"null";"null";"null";"null";"-76";"null";"-76";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"8ce46949-569d-4508-a197-40350f82b644";"2016-02-27 16:52:03.0";25.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-0.5495008826255798";"-0.7956783771514893";"-0.04345089569687843";"null";"null";"null";"null";"-75";"null";"-80";"null";"null";"-88";"null";"-79";"null";"null";"-83";"null";"null";"null";"null";"-81";"null";"-84";"-84";"-89";"-87";"null";"null";"null";"null";"-85";"null";"-75";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
"3c55da3c-fecf-4ce6-8a8f-23539d3d9e28";"2016-02-27 16:47:19.0";19.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.6890203356742859";"-0.6622763276100159";"0.07259945571422577";"null";"null";"null";"null";"-69";"null";"-83";"null";"null";"-80";"null";"-83";"null";"null";"-84";"null";"null";"null";"-88";"-81";"null";"-86";"-83";"-88";"-87";"null";"null";"null";"null";"-83";"null";"-88";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
"cccc47cf-44cf-432d-a592-d56a080e11c6";"2016-02-27 16:45:11.0";16.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.4648016393184662";"-0.6895684599876404";"0.14481250941753387";"null";"null";"null";"null";"-66";"null";"null";"null";"null";"-87";"null";"-92";"null";"null";"-73";"null";"null";"null";"-81";"null";"null";"-80";"-80";"-86";"-85";"null";"null";"null";"null";"-92";"-86";"-82";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"f3234a37-6a0b-4407-91ca-0ccceab640d8";"2016-02-27 16:45:18.0";15.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.26100781559944153";"-0.8554906249046326";"0.08865588158369064";"null";"null";"null";"null";"-58";"null";"null";"null";"null";"-70";"null";"-87";"null";"-89";"-67";"null";"null";"null";"-70";"-79";"-76";"-78";"-72";"-76";"-76";"null";"null";"null";"null";"-79";"null";"-77";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"15488753-853e-4719-9860-771e3b60027a";"2016-02-27 16:41:57.0";10.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"null";"null";"null";"null";"null";"null";"null";"-62";"null";"-87";"null";"null";"-80";"null";"null";"null";"-79";"-61";"null";"null";"null";"-69";"-70";"-71";"null";"-79";"-71";"-68";"null";"null";"null";"null";"-78";"null";"null";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ccc9ccb3-5e1d-4dad-8744-8daaeb5faafb";"2016-02-27 16:38:00.0";5.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.394937127828598";"-0.7419387698173523";"0.06114816293120384";"null";"null";"null";"null";"-69";"null";"-85";"null";"null";"-88";"null";"-85";"null";"-75";"-62";"null";"null";"null";"-72";"-57";"-59";"-78";"-77";"-76";"-78";"null";"null";"null";"null";"-65";"-85";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"fe11912d-955a-4694-a647-9a1abfb05996";"2016-02-27 16:34:26.0";1.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.8627331852912903";"-0.8592839241027832";"0.2749098539352417";"null";"null";"null";"null";"-70";"null";"null";"null";"null";"-89";"null";"null";"null";"-79";"-69";"-90";"null";"null";"-71";"-67";"-67";"-79";"-80";"-78";"-79";"null";"null";"null";"null";"-74";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"9ef4b40b-dfd5-42c3-b1ea-c3d47bdfe850";"2016-02-27 16:44:00.0";13.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-1.6771601438522339";"-1.0845898389816284";"0.06885649263858795";"null";"null";"null";"null";"-62";"null";"null";"null";"null";"-87";"null";"null";"null";"-84";"-70";"null";"null";"null";"-66";"-71";"-72";"null";"null";"-76";"-75";"null";"null";"null";"null";"-86";"null";"-78";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"685ef35a-0498-4599-b02a-ac481d677907";"2016-02-27 16:37:32.0";5.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.9074888825416565";"-1.0559245347976685";"0.12435499578714371";"null";"null";"null";"null";"-79";"null";"null";"null";"null";"-88";"null";"null";"null";"-77";"-70";"null";"null";"null";"-65";"-68";"-68";"null";"null";"-76";"-76";"null";"null";"null";"null";"-64";"null";"null";"null";"null";"null";1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ff0d5090-46d0-4ad9-a0ff-fc23bc0a8087";"2016-02-27 16:35:57.0";2.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"1.4599751234054565";"-1.0874699354171753";"0.031239833682775497";"null";"null";"null";"null";"-76";"null";"null";"null";"null";"null";"null";"null";"null";"-82";"-80";"null";"null";"null";"-81";"-73";"-72";"-88";"null";"-83";"-83";"null";"null";"null";"null";"-80";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"21857dd3-6f37-4d83-ab2f-4fe517986853";"2016-02-27 16:49:38.0";21.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.14746147394180298";"-1.0458017587661743";"-0.030293762683868408";"null";"null";"null";"null";"-56";"null";"-84";"null";"null";"-82";"-85";"-87";"null";"null";"-67";"null";"null";"null";"-82";"null";"null";"-66";"-67";"-88";"-89";"null";"null";"null";"null";"-88";"-81";"-76";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"0e21ffdb-9273-4dc8-9616-7e7822efdb9d";"2016-02-27 16:45:52.0";17.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-0.04275183379650116";"-0.7338017225265503";"-0.019605331122875214";"null";"null";"null";"null";"-64";"null";"null";"null";"null";"-85";"null";"-83";"null";"null";"-74";"null";"null";"null";"null";"-76";"null";"-92";"-83";"-76";"-73";"null";"null";"null";"null";"null";"null";"-83";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"5f0224d5-c379-49e1-ac31-25fe80a5ca60";"2016-02-27 16:44:29.0";15.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.10544409602880478";"-0.645744264125824";"0.056543439626693726";"null";"null";"null";"null";"-65";"null";"null";"null";"null";"-73";"null";"-85";"null";"null";"-64";"null";"null";"null";"-81";"null";"null";"-74";"-76";"-84";"-82";"null";"null";"null";"null";"-85";"null";"-72";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"df97c713-cd1e-45ba-9781-6d6f0f5a571d";"2016-02-27 16:51:24.0";23.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"1.192026138305664";"-0.9904839992523193";"0.12135199457406998";"null";"null";"null";"null";"-67";"null";"-78";"null";"null";"-83";"null";"-80";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-68";"-68";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3fffa954-d7fd-48c3-b640-cde2101ed1b2";"2016-02-27 16:46:36.0";18.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-1.2283390760421753";"-0.8599911332130432";"0.04647812992334366";"null";"null";"null";"null";"-58";"null";"null";"null";"null";"-68";"null";"-84";"null";"null";"-70";"null";"null";"null";"null";"null";"null";"-73";"-72";"-81";"-81";"null";"null";"null";"null";"-86";"null";"-73";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"f8b8e7f9-d9aa-4d39-a62b-817e3edcdbb5";"2016-02-27 16:47:18.0";18.0;9.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-1.8924380540847778";"-1.1470685005187988";"-0.23554496467113495";"null";"null";"null";"null";"-51";"null";"-80";"null";"null";"null";"null";"-84";"null";"null";"-69";"null";"null";"null";"-79";"null";"null";"-69";"-75";"-76";"-77";"null";"null";"null";"null";"-82";"null";"-77";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"947e540b-7502-4c1f-9079-6f314f0427e0";"2016-02-27 16:59:00.0";7.0;7.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"-0.4548664093017578";"-0.35946208238601685";"0.08178437501192093";"null";"null";"null";"null";"-71";"null";"null";"null";"null";"-88";"null";"null";"null";"-61";"-78";"null";"null";"null";"-78";"-59";"-59";"null";"null";"-81";"-81";"null";"null";"null";"null";"-58";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0
"3fe7846f-3ff5-4725-8959-c12229761534";"2016-02-27 16:43:49.0";14.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.7061857581138611";"-0.7693000435829163";"0.13552770018577576";"null";"null";"null";"null";"-70";"null";"null";"null";"null";"-86";"null";"null";"null";"-83";"-79";"null";"null";"null";"-84";"-88";"-74";"-88";"-84";"-90";"-68";"null";"null";"null";"null";"-76";"null";"-88";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
"1102525c-54b6-416d-942f-bd9117cdc91c";"2016-02-27 16:34:21.0";1.0;8.0;4.4;"07a25de0-a013-486d-9463-404a348e05ee";"1st Floor East Corridor";"0.7855095863342285";"-0.7920719981193542";"0.13863973319530487";"null";"null";"null";"null";"-89";"null";"null";"null";"null";"null";"null";"null";"null";"-89";"-73";"null";"null";"null";"-80";"-75";"-73";"null";"null";"-88";"-88";"null";"null";"null";"null";"-84";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
"0dd9de08-b69a-4f3f-8ea6-44aced911026";"2016-02-27 12:01:25.0";4.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.6210271120071411";"-0.3876767158508301";"-0.06053202226758003";"null";"null";"null";"null";"-90";"null";"null";"null";"null";"-76";"null";"-79";"-75";"-54";"-54";"null";"null";"-87";"-87";"-78";"-78";"null";"null";"-86";"-85";"null";"null";"null";"null";"-84";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
"a1328b35-9578-4f1b-bb74-9dc35c657e4c";"2016-02-27 15:52:02.0";21.0;9.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"0.30263999104499817";"-0.6885977387428284";"0.08673834800720215";"null";"null";"null";"null";"-80";"null";"-85";"null";"null";"-69";"null";"-75";"null";"-86";"-60";"null";"null";"-83";"null";"null";"null";"-89";"-92";"null";"null";"null";"null";"null";"null";"null";"null";"-92";"null";"null";"null";1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"c5524008-7ec4-401a-89bd-c41fcbf67d39";"2016-02-27 13:32:22.0";27.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.1934447288513184";"-0.3017987012863159";"0.032775141298770905";"null";"null";"null";"null";"-83";"null";"null";"null";"null";"-62";"null";"-61";"null";"-82";"-56";"null";"null";"-77";"null";"null";"null";"-77";"-80";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0
"0fd55b27-cced-4248-9a8c-226bd60ef4d8";"2016-02-27 11:57:09.0";1.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.347765326499939";"-0.16751855611801147";"-0.06769303232431412";"null";"null";"null";"-87";"-93";"null";"null";"null";"null";"-81";"null";"-82";"-67";"-63";"-64";"null";"null";"-88";"null";"-83";"-83";"null";"null";"-85";"-85";"null";"null";"null";"null";"-90";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
"be6a53fe-6a39-40dd-ae9b-f0338b51038e";"2016-02-27 15:57:32.0";15.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.3954019844532013";"-0.571932315826416";"0.03388532996177673";"null";"null";"null";"null";"-71";"null";"null";"null";"null";"-52";"null";"-88";"-83";"-73";"-43";"null";"null";"null";"-86";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
"18866089-1f29-41c7-836f-4e70fbc78291";"2016-02-27 11:55:38.0";10.0;9.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-3.1391944885253906";"-0.1938350945711136";"-0.06548002362251282";"null";"null";"null";"null";"-88";"null";"null";"null";"null";"-76";"null";"-78";"-73";"-71";"-42";"null";"null";"null";"-87";"-86";"-86";"null";"null";"-90";"-91";"null";"null";"null";"null";"-89";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
"47093497-cd82-44fb-bd95-eeb77080476a";"2016-02-27 15:46:52.0";14.0;9.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.8520078659057617";"-0.7934265732765198";"-0.11315096914768219";"null";"null";"null";"-86";"-69";"null";"null";"null";"null";"-63";"null";"-77";"-81";"-73";"-42";"null";"null";"null";"-80";"-85";"-86";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"9acf30ba-591d-4ed6-834d-c0a94ace56c3";"2016-02-27 13:28:07.0";23.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"0.8558526635169983";"-0.45678815245628357";"-0.016947530210018158";"null";"null";"null";"null";"-86";"null";"-87";"null";"null";"-63";"null";"-70";"null";"-88";"-62";"null";"null";"-91";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
"6f6fabb4-49a4-4358-8a88-d4d678e8cc1b";"2016-02-27 12:09:13.0";12.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.3265647888183594";"-0.2122737467288971";"0.039195604622364044";"null";"null";"null";"null";"-80";"null";"null";"null";"null";"-65";"null";"-73";"-78";"-69";"-45";"null";"null";"-88";"-82";"-88";"-91";"null";"null";"-87";"-87";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
"bd165fc8-5e5c-4c3a-81e2-f62f40c1fef4";"2016-02-27 15:50:08.0";5.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"0.35954803228378296";"-0.6901273727416992";"0.05762842670083046";"null";"null";"null";"null";"-87";"null";"null";"null";"null";"-76";"null";"-80";"-76";"-50";"-50";"null";"null";"null";"-83";"-76";"-77";"null";"null";"-86";"-85";"null";"null";"null";"null";"-77";"null";"null";"null";"null";"null";1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"f638d532-d5f4-4366-a639-1701f7a8c5c5";"2016-02-27 12:10:47.0";13.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.168116807937622";"-0.16988679766654968";"-0.06241881102323532";"null";"null";"null";"null";"-78";"null";"-92";"null";"null";"-61";"null";"-76";"-76";"-64";"-48";"null";"null";"null";"-84";"-86";"-85";"null";"null";"null";"-88";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
"71c0cd5b-2035-4998-842e-2bce03b4f27f";"2016-02-27 16:00:05.0";17.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.5282053351402283";"-0.42156052589416504";"0.08314123749732971";"null";"null";"null";"null";"-82";"null";"-75";"null";"null";"-67";"-83";"-85";"-88";"-76";"-59";"null";"null";"-76";"null";"null";"null";"-88";"-86";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
"ffca7cfa-a13e-473a-9121-b1f5646a7dbc";"2016-02-27 15:56:08.0";25.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.3044608533382416";"-0.8674036264419556";"0.025635410100221634";"null";"null";"null";"null";"-85";"null";"-72";"null";"null";"-69";"null";"-59";"null";"-78";"-62";"null";"null";"-82";"null";"null";"null";"-83";"-82";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"1c446db0-eb05-4b27-93dc-053ce5115f54";"2016-02-27 16:03:38.0";20.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.3976522982120514";"-0.5473328232765198";"0.07393904030323029";"null";"null";"null";"-83";"-90";"null";"null";"null";"null";"-76";"-94";"-89";"null";"-83";"-58";"null";"null";"-80";"null";"null";"null";"-78";"-79";"null";"null";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
"c59ef59c-1ff4-4ca2-8be1-81cc0707ca9f";"2016-02-27 13:31:29.0";26.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"1.3116555213928223";"-0.33336618542671204";"0.06114816293120384";"null";"null";"null";"null";"-93";"null";"-93";"null";"null";"-78";"null";"-69";"-90";"-87";"-72";"null";"null";"-93";"null";"null";"null";"-89";"-90";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
"ca5f4ce9-bb97-4957-84ae-e64c6c56fb50";"2016-02-27 15:50:05.0";11.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-0.6237302422523499";"-0.4105266034603119";"0.03224688023328781";"null";"null";"null";"-85";"-82";"null";"null";"null";"null";"-73";"null";"-88";"null";"-65";"-42";"null";"null";"-81";"null";"-86";"-86";"null";"null";"-89";"-93";"null";"null";"null";"null";"-93";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e2aec374-0f4a-4d58-9921-eaa89a87f6f6";"2016-02-27 15:41:27.0";2.0;7.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"-1.028271198272705";"-0.3541751503944397";"0.08047100156545639";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-84";"null";"-90";"-73";"-71";"-71";"null";"null";"-86";"-86";"-92";"-90";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
"070e1a68-f7db-4aec-977b-b1de74f6dee3";"2016-02-27 12:08:05.0";11.0;8.0;7.6;"14fc835a-ee28-4b78-9c59-9ee0f759ce56";"2nd Floor East Corridor";"2.0276236534118652";"-0.162709578871727";"-0.014924265444278717";"null";"null";"null";"-84";"-83";"null";"null";"null";"null";"-68";"null";"-75";"-68";"-63";"-38";"null";"null";"-86";"-82";"null";"-85";"null";"null";"-84";"-85";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
